image,image_id,class,has_gt,n_food_detected,n_coin_detected,status,midas_predicted_kcal,midas_predicted_mass_g,fixed_predicted_kcal,fixed_predicted_mass_g,gt_kcal,gt_mass_g
datasets\ECUSTFD\images\test\sachima005S(13).JPG,sachima005,sachima,True,1,1,ok,124.42257072072269,27.649460160160597,58.687914180936,13.041758706874665,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(14).JPG,sachima005,sachima,True,1,1,ok,105.53784083828545,23.452853519618987,44.19102371709543,9.820227492687874,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(15).JPG,sachima005,sachima,True,1,1,ok,138.2882190050183,30.73071533444851,53.75806597438,11.946236883195557,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(16).JPG,sachima005,sachima,True,1,1,ok,95.03012060491899,21.11780457887089,42.97929700899724,9.550954890888276,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(17).JPG,sachima005,sachima,True,1,1,ok,128.4088722591823,28.535304946484953,62.86666280587738,13.970369512417196,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(18).JPG,sachima005,sachima,True,1,1,ok,96.14221221622321,21.364936048049604,42.59248718985143,9.464997153300319,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(19).JPG,sachima005,sachima,True,1,1,ok,113.93098048169557,25.317995662599017,61.132033987833786,13.584896441740842,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(2).JPG,sachima005,sachima,True,1,1,ok,124.2467364616743,27.610385880372068,51.55636640722031,11.456970312715624,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(20).JPG,sachima005,sachima,True,1,1,ok,108.11943684933775,24.026541522075053,50.08748371015624,11.130551935590276,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(21).JPG,sachima005,sachima,True,1,1,ok,132.5291815159526,29.45092922576724,56.69846075716552,12.599657946036782,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(22).JPG,sachima005,sachima,True,1,1,ok,95.53114175060496,21.22914261124555,39.501467806223516,8.778103956938558,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(3).JPG,sachima005,sachima,True,1,1,ok,132.51602370892385,29.448005268649748,59.01676307758329,13.114836239462953,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(4).JPG,sachima005,sachima,True,1,1,ok,112.43968010493504,24.986595578874454,45.41574646442931,10.092388103206513,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(5).JPG,sachima005,sachima,True,1,1,ok,117.1218524973471,26.0270783327438,48.11079914475619,10.69128869883471,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(6).JPG,sachima005,sachima,True,1,1,ok,109.74166323942558,24.387036275427906,47.75008980124302,10.611131066942894,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(7).JPG,sachima005,sachima,True,1,1,ok,105.15139189782167,23.366975977293702,49.11233960452906,10.913853245450902,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(8).JPG,sachima005,sachima,True,1,1,ok,130.08251582092132,28.90722573798251,51.22518201630018,11.38337378140004,147.15,32.7
datasets\ECUSTFD\images\test\sachima005S(9).JPG,sachima005,sachima,True,1,1,ok,100.88117626603524,22.418039170230053,52.446519844574134,11.654782187683141,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(1).JPG,sachima005,sachima,True,1,1,ok,953.6449211431024,211.9210935873561,253.077033444855,56.23934076552334,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(10).JPG,sachima005,sachima,True,1,1,ok,2324.884483742185,516.6409963871522,304.2742698561486,67.61650441247747,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(11).JPG,sachima005,sachima,True,1,1,ok,921.5518373379169,204.78929718620378,273.1506689311798,60.70014865137329,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(12).JPG,sachima005,sachima,True,1,1,ok,847.6176244842999,188.3594721076222,279.50973754846996,62.1132750107711,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(13).JPG,sachima005,sachima,True,1,1,ok,1619.2754472487034,359.83898827748965,273.46571872502153,60.77015971667145,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(14).JPG,sachima005,sachima,True,1,1,ok,1729.0028636209497,384.2228585824333,293.60446055680717,65.24543567929048,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(15).JPG,sachima005,sachima,True,1,1,ok,2186.6805188812327,485.9290041958295,302.00411595327404,67.11202576739423,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(16).JPG,sachima005,sachima,True,1,1,ok,2237.263035639496,497.1695634754435,299.40496185726164,66.53443596828036,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(17).JPG,sachima005,sachima,True,1,1,ok,2545.99285983698,565.7761910748845,328.6809183639128,73.04020408086951,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(18).JPG,sachima005,sachima,True,1,1,ok,834.8505531338068,185.52234514084597,356.36716212748166,79.19270269499592,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(19).JPG,sachima005,sachima,True,1,1,ok,751.2953113673782,166.95451363719516,311.2899000093959,69.17553333542132,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(2).JPG,sachima005,sachima,True,1,1,ok,1391.7805619299218,309.2845693177604,262.3668805120546,58.30375122490102,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(20).JPG,sachima005,sachima,True,1,1,ok,1699.9943046026494,377.7765121339221,287.6219478625736,63.91598841390525,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(21).JPG,sachima005,sachima,True,1,1,ok,1387.9408847771024,308.431307728245,352.67852021353536,78.37300449189675,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(22).JPG,sachima005,sachima,True,1,1,ok,1522.3773076066207,338.3060683570268,353.3611961343998,78.52471025208884,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(3).JPG,sachima005,sachima,True,1,1,ok,1048.6637636532373,233.03639192294165,306.428172225376,68.09514938341688,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(4).JPG,sachima005,sachima,True,1,1,ok,1167.8200810956525,259.5155735768117,258.38717916523126,57.41937314782917,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(5).JPG,sachima005,sachima,True,1,1,ok,1524.6019501759918,338.8004333724426,286.82191719048836,63.738203820108524,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(6).JPG,sachima005,sachima,True,1,1,ok,1163.0155600957128,258.44790224349174,271.6704791054833,60.371217578996294,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(7).JPG,sachima005,sachima,True,1,1,ok,1957.5431500969662,435.0095889104369,314.31586964095163,69.84797103132259,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(8).JPG,sachima005,sachima,True,1,1,ok,1070.2971013396239,237.84380029769417,283.613800357493,63.02528896833177,147.15,32.7
datasets\ECUSTFD\images\test\sachima005T(9).JPG,sachima005,sachima,True,1,1,ok,1343.5436380992694,298.56525291094874,325.8169525107811,72.40376722461802,147.15,32.7
datasets\ECUSTFD\images\test\tomato003S(1).JPG,tomato003,tomato,True,1,1,ok,9.976340547573038,55.424114153183545,14.106422435629367,78.36901353127426,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(10).JPG,tomato003,tomato,True,1,1,ok,10.420548884696954,57.891938248316414,15.03179933677971,83.50999631544283,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(11).JPG,tomato003,tomato,True,1,1,ok,9.874665528012756,54.8592529334042,13.816665792633987,76.75925440352215,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(12).JPG,tomato003,tomato,True,1,1,ok,10.469696916048015,58.16498286693342,15.572328573270386,86.51293651816881,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(13).JPG,tomato003,tomato,True,1,1,ok,11.619305460907414,64.55169700504119,13.703885426373208,76.1326968131845,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(14).JPG,tomato003,tomato,True,1,1,ok,9.510431698927029,52.83573166070571,12.947009996391818,71.92783331328788,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(15).JPG,tomato003,tomato,True,1,1,ok,9.363387186326586,52.01881770181436,13.523756775395261,75.13198208552923,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(16).JPG,tomato003,tomato,True,1,1,ok,9.972035813731493,55.40019896517496,13.378209022551072,74.32338345861707,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(17).JPG,tomato003,tomato,True,1,1,ok,9.356257089777587,51.97920605431993,13.965628069591697,77.58682260884275,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(18).JPG,tomato003,tomato,True,1,1,ok,8.95164663042874,49.73137016904856,14.728794416064927,81.82663564480515,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(19).JPG,tomato003,tomato,True,1,1,ok,8.66810005876134,48.156111437563,12.599497759108347,69.99720977282415,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(2).JPG,tomato003,tomato,True,1,1,ok,11.93181310747407,66.28785059707816,22.235195219964922,123.52886233313845,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(20).JPG,tomato003,tomato,True,1,1,ok,11.745713398099417,65.25396332277454,14.242484899872764,79.12491611040424,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(21).JPG,tomato003,tomato,True,1,1,ok,9.520568451550893,52.89204695306052,15.394400897757139,85.52444943198411,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(22).JPG,tomato003,tomato,True,1,1,ok,10.70628754205976,59.47937523366534,15.266935356012707,84.81630753340393,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(23).JPG,tomato003,tomato,True,1,1,ok,12.561617007058144,69.78676115032302,15.94697830126015,88.59432389588973,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(24).JPG,tomato003,tomato,True,1,1,ok,9.790949194432475,54.39416219129153,15.490863336660693,86.06035187033719,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(25).JPG,tomato003,tomato,True,1,1,ok,9.407173536606106,52.26207520336725,16.382054868825247,91.01141593791803,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(26).JPG,tomato003,tomato,True,1,1,ok,11.826546158704451,65.70303421502473,16.032444678731196,89.06913710406221,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(27).JPG,tomato003,tomato,True,1,1,ok,10.528060328509559,58.489224047275336,16.934447382750722,94.08026323750401,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(28).JPG,tomato003,tomato,True,1,1,ok,10.835013664121567,60.19452035623092,15.89619562016729,88.31219788981828,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(29).JPG,tomato003,tomato,True,1,1,ok,10.123057816229291,56.239210090162736,14.003959304438363,77.79977391354646,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(3).JPG,tomato003,tomato,True,2,1,ok,49.74413435863809,146.46316608276237,79.69815651921786,234.03996535379446,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(30).JPG,tomato003,tomato,True,1,1,ok,12.353979783469349,68.63322101927416,15.34917082587609,85.27317125486717,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(31).JPG,tomato003,tomato,True,1,1,ok,11.602552095423908,64.45862275235504,16.116642079494564,89.53690044163646,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(32).JPG,tomato003,tomato,True,1,1,ok,10.481259483929,58.229219355161106,14.160809503284828,78.67116390713792,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(33).JPG,tomato003,tomato,True,1,1,ok,11.16325927110093,62.01810706167184,14.714119567493354,81.74510870829641,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(34).JPG,tomato003,tomato,True,1,1,ok,10.92511410963628,60.69507838686822,15.38064320867624,85.44801782597911,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(4).JPG,tomato003,tomato,True,1,1,ok,9.930788772942336,55.17104873856854,17.454009228391012,96.96671793550563,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(5).JPG,tomato003,tomato,True,1,1,ok,10.052571333341204,55.84761851856224,18.543132095533572,103.01740053074207,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(6).JPG,tomato003,tomato,True,1,1,ok,10.115994510005807,56.19996950003227,17.984998411626133,99.9166578423674,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(7).JPG,tomato003,tomato,True,1,1,ok,10.353983981262235,57.52213322923464,16.86556569624263,93.69758720134794,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(8).JPG,tomato003,tomato,True,1,1,ok,11.19583355273529,62.19907529297384,17.31888949601843,96.21605275565794,33.552,186.4
datasets\ECUSTFD\images\test\tomato003S(9).JPG,tomato003,tomato,True,1,1,ok,9.512564676962379,52.84758153867988,15.936060434540542,88.53366908078078,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(1).JPG,tomato003,tomato,True,1,1,ok,30.105837953982007,167.25465529990004,48.27671684666679,268.20398248148217,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(10).JPG,tomato003,tomato,True,1,1,ok,49.68338697331749,276.0188165184305,40.39651362289508,224.42507568275042,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(11).JPG,tomato003,tomato,True,1,1,ok,58.75975797859034,326.44309988105744,46.53870078746819,258.5483377081566,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(12).JPG,tomato003,tomato,True,1,1,ok,55.86673988198018,310.37077712211214,44.187654531183796,245.48696961768775,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(13).JPG,tomato003,tomato,True,1,1,ok,40.94798445885812,227.48880254921178,41.49552539228094,230.530696623783,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(14).JPG,tomato003,tomato,True,1,1,ok,48.13597814414588,267.4221008008105,45.25643144770456,251.42461915391416,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(15).JPG,tomato003,tomato,True,1,1,ok,61.75033848673048,343.05743603739154,49.85915791303654,276.9953217390919,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(16).JPG,tomato003,tomato,True,1,1,ok,72.21633439793442,401.20185776630234,42.89353425153798,238.2974125085443,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(17).JPG,tomato003,tomato,True,1,1,ok,49.405289214466066,274.4738289692559,45.769173143883954,254.27318413268864,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(18).JPG,tomato003,tomato,True,1,1,ok,50.54370085522251,280.79833808456954,46.56798662284396,258.7110367935776,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(19).JPG,tomato003,tomato,True,1,1,ok,54.08653223697692,300.48073464987175,47.010379884058146,261.16877713365636,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(2).JPG,tomato003,tomato,True,1,1,ok,69.40243951648127,385.5691084248959,37.664765601811276,209.24869778784043,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(20).JPG,tomato003,tomato,True,1,1,ok,53.61584002512231,297.8657779173461,40.07779786653875,222.65443259188197,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(21).JPG,tomato003,tomato,True,1,1,ok,40.32667356257136,224.03707534761864,38.68631975423133,214.92399863461847,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(22).JPG,tomato003,tomato,True,1,1,ok,38.24191965069233,212.45510917051297,41.09085871140604,228.28254839670026,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(23).JPG,tomato003,tomato,True,1,1,ok,44.30032899834159,246.1129388796755,44.17930628088955,245.4405904493864,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(24).JPG,tomato003,tomato,True,1,1,ok,44.48891538526608,247.160641029256,44.828350036514664,249.04638909174815,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(25).JPG,tomato003,tomato,True,1,1,ok,22.10202123519485,122.78900686219363,35.9242635366499,199.57924187027723,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(26).JPG,tomato003,tomato,True,1,1,ok,22.377096991419048,124.31720550788361,39.4077723410864,218.9320685615911,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(27).JPG,tomato003,tomato,True,1,1,ok,23.744338934960112,131.91299408311173,36.29701081240481,201.65006006891562,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(28).JPG,tomato003,tomato,True,1,1,ok,56.545788552065666,314.14326973369816,48.70121645377865,270.5623136321036,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(29).JPG,tomato003,tomato,True,1,1,ok,88.13625591958642,489.6458662199245,47.49940831402943,263.885601744608,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(3).JPG,tomato003,tomato,True,1,1,ok,48.52780407804766,269.5989115447092,35.40317895372142,196.68432752067457,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(30).JPG,tomato003,tomato,True,1,1,ok,48.31819921119416,268.43444006218976,46.24146086233528,256.89700479075157,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(31).JPG,tomato003,tomato,True,1,1,ok,83.281086501452,462.6727027858444,54.53010009071214,302.94500050395635,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(32).JPG,tomato003,tomato,True,1,1,ok,41.41915978417862,230.10644324543676,45.08882893688005,250.49349409377803,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(33).JPG,tomato003,tomato,True,1,1,ok,52.0198670973866,288.9992616521478,43.959952796079016,244.22195997821674,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(34).JPG,tomato003,tomato,True,1,1,ok,36.58106737576758,203.2281520875977,47.07321241843068,261.5178467690593,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(4).JPG,tomato003,tomato,True,1,2,ok,52.70610853735525,292.81171409641803,35.49052682517212,197.16959347317845,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(5).JPG,tomato003,tomato,True,1,1,ok,68.57246739841167,380.9581522133982,43.76112046342797,243.11733590793318,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(6).JPG,tomato003,tomato,True,1,1,ok,60.50363373647519,336.13129853597326,43.52550502537579,241.80836125208776,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(7).JPG,tomato003,tomato,True,1,1,ok,68.01310905591714,377.85060586620637,42.720755390082815,237.3375299449045,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(8).JPG,tomato003,tomato,True,1,1,ok,88.80430027074641,493.35722372636894,45.628872363025195,253.49373535013996,33.552,186.4
datasets\ECUSTFD\images\test\tomato003T(9).JPG,tomato003,tomato,True,1,1,ok,61.03006701011391,339.05592783396617,41.86142878145986,232.5634932303325,33.552,186.4
datasets\ECUSTFD\images\test\tomato004S(1).JPG,tomato004,tomato,True,1,1,ok,9.525741190581787,52.920784392121035,16.933369893934955,94.07427718852753,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(10).JPG,tomato004,tomato,True,1,1,ok,12.599802573745826,69.99890318747681,14.802547482411017,82.23637490228343,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(11).JPG,tomato004,tomato,True,1,1,ok,11.259139347856554,62.55077415475863,15.458429171911343,85.88016206617414,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(12).JPG,tomato004,tomato,True,1,1,ok,12.525890223962666,69.5882790220148,16.758785168984872,93.10436204991595,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(13).JPG,tomato004,tomato,True,1,1,ok,9.814662482719855,54.52590268177697,15.989950994679502,88.83306108155278,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(14).JPG,tomato004,tomato,True,1,1,ok,11.834142061426494,65.74523367459163,14.251219487442606,79.17344159690337,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(15).JPG,tomato004,tomato,True,1,1,ok,12.819930878973555,71.22183821651976,13.780192131942522,76.55662295523624,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(16).JPG,tomato004,tomato,True,1,1,ok,12.38481797590411,68.80454431057838,13.95604980457626,77.53361002542367,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(17).JPG,tomato004,tomato,True,1,1,ok,12.18736135337613,67.70756307431184,14.793034325843335,82.18352403246297,31.212000000000003,173.4
datasets\ECUSTFD\images\test\tomato004S(18).JPG,tomato004,tomato,True,1,1,ok,11.50151610019339,63.89731166774105,14.304163768978656,79.46757649432587,31.212000000000003,173.4
